Open,High,Low,Close,Adj Close,Volume,Date
0.0,0.0024216573040000133,0.0010956479823944765,0.01490900461342659,0.01490900461342659,0.20234804272891713,2019-01-02
0.012089870325723506,0.004758050563313243,0.0002691141258689411,0.0,0.0,0.25499129722535063,2019-01-03
0.007927965870360376,0.011707135384201539,0.006996211305722477,0.027350699931442568,0.027350699931442568,0.2981297566635951,2019-01-04
0.027183670101793234,0.013291494354513489,0.02077597539708853,0.026189588475062364,0.026189588475062364,0.27901778096310703,2019-01-07
0.029465047932500488,0.018586027530409277,0.02368394811297425,0.030138310313077454,0.030138310313077454,0.2419883280434115,2019-01-08
0.0322066722306793,0.01761836134478978,0.02664228838146354,0.029327578216799544,0.029327578216799544,0.1454728507559469,2019-01-09
0.025283318663168908,0.011862551993468973,0.02226274047847887,0.027160511152088063,0.027160511152088063,0.18934507354697794,2019-01-10
0.02306627497664271,0.008164922221603033,0.017611004184357237,0.02058434949436816,0.02058434949436816,0.20033445957475857,2019-01-11
0.01501956807124527,0.0020255600407783625,0.013969783923602597,0.014328468904054481,0.014328468904054481,0.1360875055458858,2019-01-14
0.01662790188065133,0.016324800598153888,0.017036479443340746,0.030573709592754295,0.030573709592754295,0.19057370055629502,2019-01-15
0.03139012347761161,0.022504292933845815,0.03316375249334258,0.03248552671997196,0.03248552671997196,0.168083000580185,2019-01-16
0.031127828223004972,0.022215981536358398,0.030220521482678397,0.036954717804283166,0.036954717804283166,0.15287874133988602,2019-01-17
0.04128768412085648,0.030514751161052067,0.03898972708557824,0.04113864073367601,0.04113864073367601,0.27452987952629604,2019-01-18
0.03534916753003081,0.022070582424520313,0.025165633097003592,0.027255620555878712,0.027255620555878712,0.21615303231971608,2019-01-22
0.030078696692381612,0.0187715066594899,0.02329082518188541,0.02978298630495657,0.02978298630495657,0.1058325654414525,2019-01-23
0.029648162701961134,0.016036529310766268,0.023769614278589368,0.028947200658090644,0.028947200658090644,0.1731169584655814,2019-01-24
0.0338645136384228,0.02331901930886171,0.034413627796607504,0.03750024060116752,0.03750024060116752,0.131787311013276,2019-01-25
0.031444569958710145,0.01780389061149512,0.025331935728664434,0.027035423568508632,0.027035423568508632,0.15997747517149585,2019-01-28
0.02776760638462339,0.013868067011863494,0.02133289114983239,0.022300933100123377,0.022300933100123377,0.11518378212347702,2019-01-29
0.025664394543055136,0.021814870510659556,0.026869068362658455,0.03653432262861411,0.03653432262861411,0.15920958329067267,2019-01-30
0.042772338012464495,0.03501612716810887,0.04126268763135488,0.050202190561149385,0.050202190561149385,0.20332070577795983,2019-01-31
0.047424161822107624,0.03886167296057641,0.046040388164998,0.04738951661951751,0.04738951661951751,0.19033480086003893,2019-02-01
0.047552830110469735,0.04277239766524732,0.04812182702435808,0.05842489999023981,0.05842489999023981,0.3804818948158766,2019-02-04
0.053580464337327216,0.04981673394567676,0.05226855729075264,0.06502611519854784,0.06502611519854784,0.5469779188423604,2019-02-05
0.06087000785351637,0.04989193035530948,0.0500117441973017,0.04963165425131277,0.04963165425131277,0.3001262755537354,2019-02-06
0.04334637673465136,0.028753937834118393,0.036520245392490325,0.041363882463154145,0.041363882463154145,0.2897512030306133,2019-02-07
0.03485424990762598,0.025780756630104262,0.036797433244522004,0.03953713530255576,0.03953713530255576,0.12439848469335518,2019-02-08
0.039778306122761564,0.02930793853279623,0.0399775641128699,0.03951213179901236,0.03951213179901236,0.12258967270741614,2019-02-11
0.04465285473955971,0.03900958898117801,0.04652421704082976,0.05270454279727488,0.05270454279727488,0.2154022047029112,2019-02-12
0.0536546861445909,0.04374006385086682,0.05289952755800109,0.05209895353731453,0.05209895353731453,0.11996177604859903,2019-02-13
0.05022023260138497,0.04048110821317863,0.048840005629634864,0.05285467392203347,0.05285467392203347,0.1025220982219037,2019-02-14
0.056173635123418,0.042205852532851584,0.04894332110175581,0.04884089092587918,0.04884089092587918,0.1882188321217706,2019-02-15
0.046236464442478864,0.037302402857700256,0.048615725378887364,0.05129822084057234,0.05129822084057234,0.11938159107197707,2019-02-19
0.0511802959837796,0.038064504781755604,0.04623694963054237,0.048915961492962956,0.048915961492962956,0.12644619637555032,2019-02-20
0.04665216198949518,0.032313699165387066,0.03980618138384817,0.04049304386616459,0.04049304386616459,0.18229753250742298,2019-02-21
0.041733054554681126,0.03196273579198483,0.04135843335522582,0.04719936787779877,0.04719936787779877,0.11991058325654416,2019-02-22
0.0492057227378917,0.03562276234527195,0.04723985559742616,0.046713911543990516,0.046713911543990516,0.1819562472270571,2019-02-25
0.04413321301066808,0.03610909730555789,0.04353560785889854,0.04958159719718136,0.04958159719718136,0.19188764888570356,2019-02-26
0.044727086444383946,0.035341991646550275,0.04407991408426448,0.05004205002744622,0.05004205002744622,0.10607146513770863,2019-02-27
0.04687979598672909,0.04019032001702749,0.04912473299124187,0.051978830620571626,0.051978830620571626,0.20403740486672808,2019-02-28
0.05361013722413566,0.04787139410453334,0.056049389512907055,0.06252376296242235,0.06252376296242235,0.18830415344186205,2019-03-01
0.06454199295459961,0.05554748451213676,0.05904302839440789,0.06593195669861629,0.06593195669861629,0.18757039008907547,2019-03-04
0.06606125861577694,0.06122805734372505,0.06685720593213862,0.07305367118144723,0.07305367118144723,0.18709259069656325,2019-03-05
0.07221261235067489,0.06020325432091567,0.07154170079059119,0.07096671942592758,0.07096671942592758,0.128408586737654,2019-03-06
0.06886227817537593,0.05478286567931778,0.061169805106802144,0.06367985970492118,0.06367985970492118,0.13989283642196512,2019-03-07
0.05451575412543186,0.049932060510176846,0.05531864169848533,0.06318939866664064,0.06318939866664064,0.14770826934234327,2019-03-08
0.06328501265046804,0.0645271431362805,0.06597776447432879,0.079925100393621,0.079925100393621,0.23418995938705164,2019-03-11
0.08001681912275227,0.07646489153938207,0.0830172375464715,0.08865332501204448,0.08865332501204448,0.28434183133681445,2019-03-12
0.0910946737702647,0.07693118147728428,0.08991167555248603,0.0887133814657115,0.0887133814657115,0.18584689942322788,2019-03-13
